(Do Not Modify) City,(Do Not Modify) Row Checksum,(Do Not Modify) Modified On,Name,Province,Created On
b666df2f-dca5-e611-80bb-00155d64ab22,CSeCMFhP3YKoAUOQ4lN/EngR/wDpZzZHIAO1SDdI26Vpcp8k2vwFpIRpgcubvcPlrqyHvVb0aqx80XcdfPqySQ==,2017-09-14 20:17,Alachua,Florida,2017-09-14 14:17
a252df2f-dca5-e611-80bb-00155d64ab22,HfH6pbFKh3h772gTx6ZugtANjrHoM9b0dDF4v5dJ1MatUO5VdL82jLub6/JyHyj/v+yYNGfaLYFgRlq6zVvnoQ==,2017-09-14 20:10,Alakanuk,Alaska,2017-09-14 14:10
844c203b-dca5-e611-80bb-00155d64ab22,6MjLILBUZ6+GuCNgnSOhaM4WHmQn3WfwNwlfP9t9Zvrh3fDL5+ER4mv/UFlt3RhvwEVRFTL2rt31s1wkPeA7KQ==,2017-09-14 20:47,Alamance,North Carolina,2017-09-14 14:47
2a5bdf2f-dca5-e611-80bb-00155d64ab22,wQ4Nji0qbvO7jwMICCFf2eQixpRXzodBqdy3tdLdfdMrOsLcahj/fHZqLLKrj6w6jW6OQBDRmnU9VucNWIlvIQ==,2017-09-14 20:13,Alameda,California,2017-09-14 14:13
2c5bdf2f-dca5-e611-80bb-00155d64ab22,umi+wbjP+Gq1Fwwq6OmhFLjFv/LQqawyaFWGyhYEJrNa/Y0e3PFdxmCoouUbFT59NjO92Q8jKSteyt4Bi8aCqw==,2017-09-14 21:09,Alamo,Texas,2017-09-14 14:13
ba3ff82b-dea5-e611-80bb-00155d64ab22,o945a5RpSJJVS1zQLeoNRhIBoM6eL9pSxkOKsPIQb513FzXh1tAM8VMZnHr1zyUI4lXcM7cRgOn2bEsPGjLwqA==,2017-09-14 21:20,Alamogordo,New Mexico,2017-09-14 15:20
8c62df2f-dca5-e611-80bb-00155d64ab22,n8MnhJQdXrCcdFZsp03G/C2ct0Dd//7xLnNEAEQTMJK8JRcxzQKHz8H4bfrn8jYil/l8+485Muh2TFklDt/KWw==,2017-09-14 20:16,Alamosa,Colorado,2017-09-14 14:16
def42036-dca5-e611-80bb-00155d64ab22,SD67N738lqHN5EfLAxKNJuH7UEst081OTKPzdY5n6c5v08ibdzdMtka4mEvEMtefhrWAZwEOFJ9JRCtjU6pbxw==,2017-09-14 20:34,Alanson,Michigan,2017-09-14 14:34
046adf2f-dca5-e611-80bb-00155d64ab22,vHdtd6yhhM130wlqd2qa37bESr3fsGFMhhIoOxB8fX7lNJWBDd6TuVRbcULTfG06dAucdQGr5N8gNQinIxxPSQ==,2017-09-14 20:19,Alapaha,Georgia,2017-09-14 14:19
0181ac41-dca5-e611-80bb-00155d64ab22,2b6hJWSeeOyD6ss/VH1ktXqbZpBGSzZPdDEaxSHtD7Bf2SyanSRZ33S3E1QE6WELRCYbz9CESAk1hUFQHyeApA==,2017-09-14 21:08,Alba,Texas,2017-09-14 15:08
2f73ac41-dca5-e611-80bb-00155d64ab22,Z7gLS0yPgJw08/oMa0U4yn5kSd0QnhoWWlEgSKdkov7dLeNx9JoVkhs7Meu1NeUh2cIy4xODVS1Y5Ppj/xwhRQ==,2017-09-14 21:03,Albanel,Quebec,2017-09-14 15:03
2e5bdf2f-dca5-e611-80bb-00155d64ab22,bIApYf7cFrEc+9czPptdkmDh7zExGfEqQT0/T3KUQQ+IQTjPIP/CVq6JOOuAd526B904D3brkPQ0p7TO6Qpr4Q==,2017-09-14 21:21,Albany,Vermont,2017-09-14 14:13
864c203b-dca5-e611-80bb-00155d64ab22,kRNxoswOv0e6IB514nbT6pn8xWkx2zyH9y3vzuAyKNr7uWCAUb+Y0uIz7K8qqfaTljaSvDOSrgIPOSCSCIW4PA==,2017-09-14 20:47,Albemarle,North Carolina,2017-09-14 14:47
9e6fdf2f-dca5-e611-80bb-00155d64ab22,bre4OpGWm0pYz/nBqIheIynwD3/1d6e9/u9MAC0EuUJ5xpfbJMdhYqqmox4UCvlrmtqaGqONgsXq9TLBo+pdGA==,2017-09-14 20:21,Albers,Illinois,2017-09-14 14:21
2edd2036-dca5-e611-80bb-00155d64ab22,pPR46AR2AUoDkoU8sdvaeN591wdcg/2RY5+D+NaAxpBjPLbEihmVQiyrUAsj9LQd66FwmUzMhwv8/8yUUNy7tQ==,2017-09-14 20:25,Albert City,Iowa,2017-09-14 14:25
74fa2036-dca5-e611-80bb-00155d64ab22,sH6NMPOPCDeYutnai/Htw9w9q7U8PeQSbr4qySoSkL0+U/RSFV6VIAFDMJ2ls+jdHjpVd8X2V+uOFRCdvjLPzA==,2017-09-14 20:36,Albert Lea,Minnesota,2017-09-14 14:36
6c53df2f-dca5-e611-80bb-00155d64ab22,cYo9CMcEhFeWxBwAXhNqnBkJaua/1UEclN2AH8zeEb8XdjlM4uhuBL7R/DepGWZgW01DvGXHZcp+/0zvE5i2qg==,2017-09-14 20:10,Alberta Beach,Alberta,2017-09-14 14:10
8836203b-dca5-e611-80bb-00155d64ab22,HpkFjsOr91spqx52qSL1dmpj1c5pz0b2C0z2F+tbT7CqcJdMl0S1EactY565cFuBV1UzwoUbtDzYlbWaEVmpgg==,2017-09-14 21:04,Alberton,Prince Edward Island,2017-09-14 14:40
3443203b-dca5-e611-80bb-00155d64ab22,e9JfnnrAqvtE2/fg1vBDHArj/bs1FPLdyIEq+wF287SLO7V5vz6p/xg0zJnZnAz40IBZjCLRhnLo/ME2FdL5ug==,2017-09-14 20:48,Albertson,North Carolina,2017-09-14 14:44
ac4fdf2f-dca5-e611-80bb-00155d64ab22,/Yv6kG500KCQguckvNgQJnvSWrFYtQPHaibHmz6niH/D6vQpg1aOmKL3xPm1vrsRArY+Pv3Etz7i9z0zT9B7+g==,2017-09-14 21:05,Albertville,Saskatchewan,2017-09-14 14:09
30dd2036-dca5-e611-80bb-00155d64ab22,7hWukzs1qMfRg+cRaOSsg9QRHd+O+b9can6ueHTKNfglynSnv8NKzHx8I3i9f5ZyUpJxbut/5VAFCnrSXbihRg==,2017-09-14 20:25,Albia,Iowa,2017-09-14 14:25
3a59df2f-dca5-e611-80bb-00155d64ab22,PDSjnWC+7gly4Pe8HcpaUGKVt4u32TQ3TJ+3XvAq0c44wDylHWa/Ulxs+kFGCRYcj9kIVN9wQElvLwo9DwViRg==,2017-09-14 20:59,Albion,Pennsylvania,2017-09-14 14:12
78fa2036-dca5-e611-80bb-00155d64ab22,QYcuzkYSgM6cdWXUuR8ri7V/vbuCsM3NCuSP0drnmWKGh8dfYuF3BXKXh8bAe6Ov/pq3iTiw4HHugVp9WMHYkQ==,2017-09-14 20:36,Alborn,Minnesota,2017-09-14 14:36
6abeef31-dea5-e611-80bb-00155d64ab22,EQFM7/GnoPyOyx4hAmZNwyIlvJW2VpCHM11sT3rF2owp4/qmhGGTxo4f4qrLG3zfQuxkxu/VC+Q0dU5KzFaB5A==,2017-09-14 21:22,Albright,West Virginia,2017-09-14 15:22
2369ac41-dca5-e611-80bb-00155d64ab22,mMS/20fpdO2XsuIMJETm2D+F7+FULkPLF/TPyMMESmy09EfRcbLSv3c82ORP8moyXOOpDGRKjcOoIzREGIWPdQ==,2017-09-14 20:59,Albrightsville,Pennsylvania,2017-09-14 14:59
bc3ff82b-dea5-e611-80bb-00155d64ab22,UbdOTPtGpVvdKM5XADX4zYuVjfpYqX8m2G5zvhDVFmnhbr2Se0MjI+gAqk6z4f+MNFiK8Vkl6k9GD/UEWXg7Jg==,2017-09-14 21:20,Albuquerque,New Mexico,2017-09-14 15:20
0eb6ef31-dea5-e611-80bb-00155d64ab22,K48pB0oO/n+JERZIOlCKqW3S7ZFWdlLvGT1OfikyYMa/Ht2r4chIwKAPvWbHWno2yMcCbVc5/CRGEJFAC9yYRQ==,2017-09-14 21:22,Alburg,Vermont,2017-09-14 15:22
32dd2036-dca5-e611-80bb-00155d64ab22,49hSk6WxsCsrbqEmnx7rLJsfAh/lQWDMl+Y2MZU5e+Ac+vk7Ks1qIPzqV8ER64fNt/ffbz1f2/RC3S2XrDUQ4w==,2017-09-14 20:25,Alburnett,Iowa,2017-09-14 14:25
2569ac41-dca5-e611-80bb-00155d64ab22,o9Kwr0om0Uo8ec8wCVabD6NQ10B6bp5RkWB8JGyfSbi9xrnjeL2RAYFiNhTXwdwLK9kf+UQw1xN0BGe+IHI92Q==,2017-09-14 20:59,Alburtis,Pennsylvania,2017-09-14 14:59
497cac41-dca5-e611-80bb-00155d64ab22,zvjuJfD5B0fpHwszx0I3n3heK9ZbEpMaNYDQm/Rz8qEPRzpDs57H6aQdsnO0Skd1h1QmR5dpLIWRYyMF0kJ0og==,2017-09-14 21:06,Alcester,South Dakota,2017-09-14 15:06
b57dac41-dca5-e611-80bb-00155d64ab22,xfPrInnVkDdf+bf89EHZ3H63IOCl2hoX3XA9O9VfzfRu1xnLUgPA4l2oEcEmDX26pjg4Sk27Evmu0zeH+YmGJw==,2017-09-14 21:07,Alcoa,Tennessee,2017-09-14 15:07
31da464f-a099-e911-a992-000d3af438b6,T0Gljgb2BNK0kuv2xP6BYcB8TzLAxL08E+bLNtB2I/NkPwvrjW9bbBQ7xHdTTeZUvYw5aSDwuvJOAPe2P/ykNA==,2019-06-28 12:29,Alcobendas - Madrid,,2019-06-28 6:29
317aac41-dca5-e611-80bb-00155d64ab22,fjSaSq8cHJAqCHIlOMlspU4lM/MJ4M3vPip18tTKyTuzBKnBuDD8TxcLlAoJyqn7c9JAvRHMXSh9heWP0MKVhQ==,2017-09-14 21:06,Alcolu,South Carolina,2017-09-14 15:06
1438203b-dca5-e611-80bb-00155d64ab22,rXUqOAd2t8dinrdUlcVt3APlaE+Hgh4ZVskf+yLltXh4s3b0+dz4cmUQrPNWn31Jt/eP7rQqisikiNIbY/6N5A==,2017-09-14 20:40,Alda,Nebraska,2017-09-14 14:40
34dd2036-dca5-e611-80bb-00155d64ab22,DYBwyifSqjzOHX+AXpvk8fHfOTtZ5h8egYr0hIYFMltJ0kudkC3bAFc1/m0U2pzVIdzbHBm0U/fy//fctAqyrA==,2017-09-14 20:44,Alden,New York,2017-09-14 14:25
6e53df2f-dca5-e611-80bb-00155d64ab22,plb0V1kk45pOpuN9QuUshIXhbfGIiCD+616o1s6UGF6GjLYCYdgcP9FuF5r1ILntgNtB1239RaxCVHJf+bT1lA==,2017-09-14 20:10,Alder Flats,Alberta,2017-09-14 14:10
3c59df2f-dca5-e611-80bb-00155d64ab22,FWWbLCOlsgXerJMsnzw2MH+Jl0r2ZddSLcFyC6b4d0wKK41VN7XJVNQqjiCbw4vC0+x6c6N/FpHZOvZnyVKjTA==,2017-09-14 20:12,Aldergrove,British Columbia,2017-09-14 14:12
6cbeef31-dea5-e611-80bb-00155d64ab22,IEeAxfgWtMO+vR8qj62IZbBhtuofzeV3Hyz6qkf8eg0xu3pKeZuLhVlgpnQZJWazo2NtpW2NxssSB8cXVB+aBw==,2017-09-14 21:22,Alderson,West Virginia,2017-09-14 15:22
7053df2f-dca5-e611-80bb-00155d64ab22,cRtLCUdW9lvtpJioTCVCon6QiL1JQc2wMk6pUp6sgGmB6aqrUpSeSgPPLnwhbONayFIbx35r6Dh8uL8qtyp6gA==,2017-09-14 20:10,Aldersyde,Alberta,2017-09-14 14:10
36fe8b46-dca5-e611-80bb-00155d64ab22,c8lle4/+zsAuJxLkQR8ISjp8dYAGXSXKVRpdBbtwWJM5QJq5N2grReIX+NnElx57KOhNlw4vpwjcVzDAGzJ0jQ==,2017-09-14 21:12,Aldie,Virginia,2017-09-14 15:12
7a32203b-dca5-e611-80bb-00155d64ab22,PwDsBdHr8KU3rOgDHoSmvtg5NnY+shqVCnJL9lVz7LQPRSeNgvV1aJT7PxzMozU+nE81Esu5IZgYDR+dKdPwSQ==,2017-09-14 20:38,Aldrich,Missouri,2017-09-14 14:38
a26fdf2f-dca5-e611-80bb-00155d64ab22,kbCI4LjJUhActjMETYayzGFHwOCHSZKQD4r6Gf7pW/TGhfDsvlgozlZwHwBSW8tfSyqXBFWH8lmZUKtp+ulyWw==,2017-09-14 21:08,Aledo,Texas,2017-09-14 14:21
2769ac41-dca5-e611-80bb-00155d64ab22,381oKkQYTRU4zCd+8APgY5GIbWoVPBR2K44Hl1CtGxHRsQmukj9J4plsM23qams/9Jv4Y2hbXykEnpIZqhdmwQ==,2017-09-14 21:00,Aleppo,Pennsylvania,2017-09-14 15:00
3e59df2f-dca5-e611-80bb-00155d64ab22,IGXKqWW4uKIU8KrcNiq1TmB9He4WnzTfZOrxkF4VdlLRt535WjX2x/Ou0bJXTtZzoG/ViNKk0nW9ZuZO+dJRTA==,2017-09-14 20:12,Alert Bay,British Columbia,2017-09-14 14:12
735fac41-dca5-e611-80bb-00155d64ab22,7LdU63f+f9YmNxqvYTvyIL32ZuClV8x9hN8W0/cuhbJR7Kkbcixp0JgZ6IMcRY8OWgvDQFYtaiBbyPDSinsvEQ==,2017-09-14 20:53,Alex,Oklahoma,2017-09-14 14:53
dc56df2f-dca5-e611-80bb-00155d64ab22,wuwtYww3iaghaiSrVJXKksWP+FwYEyyn+Cb/+FOif0xUU8PuJEiTvrVdzCbzjUPDhXfSubtxDXYiwToK95C1lg==,2017-09-14 20:47,Alexander,North Carolina,2017-09-14 14:11
ae4fdf2f-dca5-e611-80bb-00155d64ab22,8/GfKYv3iKq4YL2jU2R6z5IumIpaFpX0TWnxcz2Yu5trLUQUQzWLaTkBT0P+5LoIKSsbhqwQqHYzHqACHVaIUw==,2017-09-14 20:09,Alexander City,Alabama,2017-09-14 14:09
b04fdf2f-dca5-e611-80bb-00155d64ab22,IFvAM1CxlXKFMUqACzZ66vMntcJSUszLAIgxwjdy95jrkSCAW3K+11+2GF26gfz5vpo+Uqo4TXPNnGlTGoLh2g==,2017-09-14 21:18,Alexandria,Kentucky,2017-09-14 14:08
3c43203b-dca5-e611-80bb-00155d64ab22,+aETKdYgMufP4/bCs7c9dwVlepbMbvpFw5X4MlPqUDYcxOD3TndVgZojFxzhhIbJuPNqAbs3PNdtn1Z8eim3Nw==,2017-09-14 20:44,Alexandria Bay,New York,2017-09-14 14:44
a66fdf2f-dca5-e611-80bb-00155d64ab22,0azvahQsfB+lmMf98DnnmoVQ334IIqJ41p5H5SvVdboXL+M+V2DYR10Q11buHYIIQX5fqII1f1i6oi6ztK5gvA==,2017-09-14 20:47,Alexis,North Carolina,2017-09-14 14:21
b866df2f-dca5-e611-80bb-00155d64ab22,cjw6Fa6GCBJfc0zu3iEbGiJkJynpJcJ16rGllujI8/b5nFB/weP+zy+mOcRR2wM0xNRTf79z3kmTf3oGQUFwuw==,2017-09-14 20:17,Alford,Florida,2017-09-14 14:17
a8eb2036-dca5-e611-80bb-00155d64ab22,LKI7JVT9tP5RSkK9PBMXee4vnlCHjUbDgwCaF9oyxTag43/K6w2c+7zH1o6O6i6Z2Pv/W+nNwIZ6dqPgDMFhmw==,2017-09-14 20:56,Alfred,Ontario,2017-09-14 14:30
4043203b-dca5-e611-80bb-00155d64ab22,V+Hz+s5gla6dgAexJGyC1S9UQGJY0+g5aS4pOTrbCQ8GKonzDu61CQwPTEqiMVkuVHwdH9w9wGjaPMYhjsUJhw==,2017-09-14 20:44,Alfred Station,New York,2017-09-14 14:44
e4f42036-dca5-e611-80bb-00155d64ab22,UOmK5nOBxqtOXfYGJOnJ6rLBZool3gABNR9hO8gzV2mv8Zk2ehII1bzcYlxOnzJRLA/IIA/QuPvQP4TlsNad9Q==,2017-09-14 20:50,Alger,Ohio,2017-09-14 14:34
be3ff82b-dea5-e611-80bb-00155d64ab22,62VNLc3UNpL4vtG9oLHVzl2HrHe29ekHW9MAxgohA7hiSyTSET9lT3hNa3ZrOgpqT18v4RdLg3Kl/wFdTmNShw==,2017-09-14 21:21,Algodones,New Mexico,2017-09-14 15:21
be088c46-dca5-e611-80bb-00155d64ab22,IdZTYePbX3f56wnEnzsj2JIQpvrV2Gw5eH4BqMGbUd62ZYcsvvhEzBVJ67UIwEqXx4mwiych8QKYFMT8dYCEKg==,2017-09-14 21:15,Algoma,Wisconsin,2017-09-14 15:15
38dd2036-dca5-e611-80bb-00155d64ab22,DjILBXDtCUbXPKVSXUCxeoK88hbTtajF17wvilfJAE/KtT2leONY7WF/OxeTMmZlRuDmt9uljK5/bJIkW0srnQ==,2017-09-14 20:25,Algona,Iowa,2017-09-14 14:25
e6f42036-dca5-e611-80bb-00155d64ab22,S/GL/FfyvsWmq14jw/VWU29i9oqg+j+CSr4Boio2/gUThdKZZLVA+ldN3qVQwSgh9UZYAaufy9+we2TadT3idQ==,2017-09-14 20:34,Algonac,Michigan,2017-09-14 14:34
a86fdf2f-dca5-e611-80bb-00155d64ab22,WgiYEBzZcy9zBTrB0OqHBkhHErKaxLpIfmzYw+E9AeJ3TVQvhpDpJP1i/1VRL2usqTAJDo6MG3vA8t67QSh49A==,2017-09-14 20:21,Algonquin,Illinois,2017-09-14 14:21
305bdf2f-dca5-e611-80bb-00155d64ab22,4t6qOmi9TIDcvGPTJ+Q/sX1Jcj7sCY6SJOQ6AuQtt7xG2zgfuHH25BkxdPh21UUagTcLO8Mhaw0hyqfRRb6+3w==,2017-09-14 20:21,Alhambra,Illinois,2017-09-14 14:13
0781ac41-dca5-e611-80bb-00155d64ab22,jVYrZTdoHaBWQvjCRrNcmh/eBCaPn+UhmsCv+OeLbb1pDWiRqMGY3Mblbx2fdQbQ0iFxNCDj6AEhb4LLTHX0sQ==,2017-09-14 21:08,Alice,Texas,2017-09-14 15:08
b24fdf2f-dca5-e611-80bb-00155d64ab22,hdlf9ZaBWeLsQsgnYz2GrekYYF/TqQD2t2KulFeDGocGa+R+KFmBE1fokDjWwRplSSmQOcZWaLxdwJSYTlQ4AQ==,2017-09-14 20:09,Aliceville,Alabama,2017-09-14 14:09
a778ac41-dca5-e611-80bb-00155d64ab22,0cz0GGokX5aJKvFCLFTfbenRMl7JKV9w38onpIpjvkLNDIJDZIK+t0XTa/xZ3grMl5h9oAidhvhTsvEp1ux97Q==,2017-09-14 21:05,Alida,Saskatchewan,2017-09-14 15:05
0981ac41-dca5-e611-80bb-00155d64ab22,qTEiJxdyyhlPB/Qc294raVCnGv6f3lGVZApzFHOFMfF++pQQ+Cqm0HDcS7jWWJssLoCibVL274fG0g4b21R01w==,2017-09-14 21:09,Alief,Texas,2017-09-14 15:09
755fac41-dca5-e611-80bb-00155d64ab22,kJjh2V9WqJPkrbGrhNM93VrVGMCfcpX8eUAZsEHVJmfaRb8aLsGSBPyMU0WljPyyvQ/+/B3C8GJvB6kAPRMKbg==,2017-09-14 20:54,Aline,Oklahoma,2017-09-14 14:54
2b69ac41-dca5-e611-80bb-00155d64ab22,hEk+rjofWQIk7KyqRfSb8vffbXSbo74K1pmwt852/beKHp9+w8NuPkHfbfvq9dbp/ZEc7eSD3m3HQtP2tBOGqg==,2017-09-14 20:59,Aliquippa,Pennsylvania,2017-09-14 14:59
325bdf2f-dca5-e611-80bb-00155d64ab22,GnQM616W/Aj2gXigRiU8T9K/1jTw7unhXJEPgn3L+0kTM9Y0JSdmV/b/WziNWc3USwsWioh+q8FvZGl4+0J9Og==,2017-09-14 20:13,Aliso Viejo,California,2017-09-14 14:13
7253df2f-dca5-e611-80bb-00155d64ab22,Jjh7pNeee7l6OnnQh2gG1IlKcLz6I7FZTh/4q2B2xILrDle8ogggKkBKCAIsYKCcfSN4ZPNPXd5ULkTt6XbdoA==,2017-09-14 20:10,Alix,Alberta,2017-09-14 14:10
6ebeef31-dea5-e611-80bb-00155d64ab22,yhnLilaz0/RedgKMnehfqvosqjWNcq+HTkTGBXEujy6u65IBJPVLLT0muUaEvnnTQlZATpYAOIFa0CiRGi3ylg==,2017-09-14 21:23,Alkol,West Virginia,2017-09-14 15:23
d23d203b-dca5-e611-80bb-00155d64ab22,/HHcHONgF/ekymgWLMq4DQ5v9qZo15hNq2wfWAdqU9p9hehFic5w439PqqbwC6EhYsmZPuGcBrUwlJGBlh/2XA==,2017-09-14 20:42,Allamuchy,New Jersey,2017-09-14 14:42
b97dac41-dca5-e611-80bb-00155d64ab22,ryLrs7EFmtA5SUNGWe7gemx3Md7RWZK9JjEKaetDyjFrqheSXR9d1x/cbg8WgdH4K34BYuZ7yCi6AA7DeCi/bQ==,2017-09-14 21:07,Allardt,Tennessee,2017-09-14 15:07
e8f42036-dca5-e611-80bb-00155d64ab22,NO5+HeGrp8OmMLWvT8msxoOEIiyk2AfXlciPLq8/ExrOcTXiv6RHi5owv4E/TyLfwccV2p81Q6Gy2crAk/FhqQ==,2017-09-14 20:34,Allegan,Michigan,2017-09-14 14:34
4243203b-dca5-e611-80bb-00155d64ab22,nCHsgrKfXsAL2pXD8Vc5Jug70fSdRF8s+01QcxHTBQw0+ADxRvw0CGJbcaKx2o0Ro511J7NgsrR1hv3AkvMt+w==,2017-09-14 20:44,Allegany,New York,2017-09-14 14:44
345bdf2f-dca5-e611-80bb-00155d64ab22,ksgUVk0Lkq10ACHChKOhPi2J4x/W7e8SX1UKLQHUwERJXVi0blfDkwSEQBlyeeWDT5xghBbs8XSyMcUPQU5/fQ==,2017-09-14 20:13,Alleghany,California,2017-09-14 14:13
5ae22036-dca5-e611-80bb-00155d64ab22,PUlBHw+vCCnO3lMSV/of/X17bWcTfSPoRTClDWBQGRKCsuUj+XOeaR4kkj0JM/fAkdfDQTEGZFDe5K1OfW7yCw==,2017-09-14 21:08,Allen,Texas,2017-09-14 14:27
ecf42036-dca5-e611-80bb-00155d64ab22,86zXJmU2QLlKqUAwr079xSqcNXYRcM45XKeIF8Lz9vNmZ4f+9y2q+RpESfz0L0Sx6rOLaA3c3b1jeXH6mKwWIg==,2017-09-14 20:34,Allen Park,Michigan,2017-09-14 14:34
eef42036-dca5-e611-80bb-00155d64ab22,fUxOKUloRSkridsOXmfMfLPch7BrDsRekOYpU8m+UWczkwihe+RRowdA437ROfgzO10JEpbY+PEauYZ14rK2aQ==,2017-09-14 20:42,Allendale,New Jersey,2017-09-14 14:34
086adf2f-dca5-e611-80bb-00155d64ab22,r3gF5K76WWwWh1EGeYSnaescPc/ocVnWSgGJxQ4bBmvq2aWhDFZ4i8HYYHf4uVVuNpm7SOl+OI70AMB4rwVFMg==,2017-09-14 20:42,Allenhurst,New Jersey,2017-09-14 14:19
47a71423-dea5-e611-80bb-00155d64ab22,G/8/t7epbzdLh0SliSMk7fT1MDc3ssZsclAKR4gzC08Oy5cqibFLtnYe1i8a+1UJEaJJF5O8pW39k8Bku4zqtA==,2017-09-14 21:17,Allensville,Kentucky,2017-09-14 15:17
f0f42036-dca5-e611-80bb-00155d64ab22,szIFuTEwRnE4axcRUQk+5urHnt2z+UhYJxyun4QPm4/BsLmxFhQWlZQad2uMpW9uxPWTQsC2E3Z249bcxXES1g==,2017-09-14 21:15,Allenton,Wisconsin,2017-09-14 14:34
d83d203b-dca5-e611-80bb-00155d64ab22,y7jSjnSzsvkmEVXXi6hl7Dq8mFp2EcxF8tkq/SxEFlMoj0/hXX894CYbEFiCvMSUKYwoJCulg6LLQS0YXqauPA==,2017-09-14 20:59,Allentown,Pennsylvania,2017-09-14 14:42
da3d203b-dca5-e611-80bb-00155d64ab22,EyF3tRRrYYIovErNDM2MQU9XnIdnBF5rqyg0TFwML2TBuDkMIi8+4v4Wf6FHtZ4nEU6T2kio1RANE2V3R/oIzw==,2017-09-14 20:59,Allenwood,Pennsylvania,2017-09-14 14:42
ac6fdf2f-dca5-e611-80bb-00155d64ab22,6IwFMFNYsdOMteE9G+53x2OGm5k7dXiJFENCgO3X+TUX7jVUdf/v2etSARGjXqPoEzWKpmVCStvMb/ej+/rv2A==,2017-09-14 20:25,Allerton,Iowa,2017-09-14 14:21
0d81ac41-dca5-e611-80bb-00155d64ab22,ppflEy9rluufHEZubrZxz3dWslcmxraMSa5JmeIaz0t+Bq/tfM7OtiOGYqUmGMv+q8yho8Gb44SrV+InO+5Qsg==,2017-09-14 21:08,Alleyton,Texas,2017-09-14 15:08
1838203b-dca5-e611-80bb-00155d64ab22,XPNa3C1w357uOtw4hUBpXCAMy5LhlG7R0jE2lh1wyKdGXBhDnATqT1eseXTgryTIpQGIoXEoVpBqCWRz4Uy1MA==,2017-09-14 20:50,Alliance,Ohio,2017-09-14 14:40
3cdd2036-dca5-e611-80bb-00155d64ab22,VvyUSEw6zkdK2vkOlhs88UM0Yj+A8OjR0tN2GQ3mxJbeyTt0TQmgYNsLiItItTf4ZZkfVjsqcQEM9Tz2j40jzg==,2017-09-14 21:00,Allison,Pennsylvania,2017-09-14 14:25
3369ac41-dca5-e611-80bb-00155d64ab22,k0e8fpJQ2STJRNbqZNZ2o2lwXrm5ckX6oyJQY2D5DnIhzVrWKt4F8zlLiuBvTD3ZARCsqCcyBMCLjtLOb/p7nQ==,2017-09-14 20:59,Allison Park,Pennsylvania,2017-09-14 14:59
5162ac41-dca5-e611-80bb-00155d64ab22,Fyoimk8Dg6v5yICiYtrt4yGw8TQmFv9ASYHwtDSW4vHtTfu20U+koZBg9Alb6aZFd08QohPGG5cjGMFttZKHwA==,2017-09-14 20:56,Alliston,Ontario,2017-09-14 14:56
bb7dac41-dca5-e611-80bb-00155d64ab22,hqFtRi0rkw1ZAXKW9Ar3bryEF72axRXK0gjbuBinYbm89IqjQ8uiex3HZtG0qK1xUv+qAQi70CbemcXAfBxo/g==,2017-09-14 21:07,Allons,Tennessee,2017-09-14 15:07
dc3d203b-dca5-e611-80bb-00155d64ab22,GoXWvzVXe/M2bo940i2RtRekpxeX5YFsxriTtQPxD3GdwQoQE7e5Q2K0JdV6CY3Gt5mUKPZI/K0VcF1zzFkmOw==,2017-09-14 20:42,Alloway,New Jersey,2017-09-14 14:42
6ef12036-dca5-e611-80bb-00155d64ab22,hpIgGBf+I7/0hgZFPWZMRrhoxz6FAjDEr1bHyKGXrDmFRCvWZOIju4p2owQBlVUWI2GcBD3k9imiOjzzCgHgeA==,2017-09-14 20:32,Allston,Massachusetts,2017-09-14 14:32
5a028c46-dca5-e611-80bb-00155d64ab22,qJa8KZ9LFugJe/XmGhVRnDXUAyjkVKYfHuOZzN8wIbt4MdfZ3yb+V8HWX37TgVRIItMZ14YbQP9dxUfUuieAVw==,2017-09-14 21:14,Allyn,Washington,2017-09-14 15:14
de56df2f-dca5-e611-80bb-00155d64ab22,wrETzm0kiL0WbYUmZg5IDGIA2Zo9T1B5msjDn3tZ6yaxTEoLbncwNGf4E/8+ec3k9Vf9WUNcoZ+0h/LjhLP5Tg==,2017-09-14 21:16,Alma,Wisconsin,2017-09-14 14:11
c4088c46-dca5-e611-80bb-00155d64ab22,GScWWv3KMKIVKA/CrJ1kG1J6L1K+neGFr73YB6IBXnC10XjuCzU1mThNfNXbuX1xyl0CwevAk3Qlzxjh+EUyig==,2017-09-14 21:15,Alma Center,Wisconsin,2017-09-14 15:15
5ce22036-dca5-e611-80bb-00155d64ab22,cec7LCPua1gFMQyqQfamd1Wo5nt/IvO1nymjrZFOz8w9VuAjq9wqyhSLmeZFlNbWN/KAiRv7tIKMyzNDMYRpyQ==,2017-09-14 21:15,Almena,Wisconsin,2017-09-14 14:27
5c028c46-dca5-e611-80bb-00155d64ab22,kJwaRyUzbqAZutCXd7ufsqGB9LsP6lds+wN5O/qDwtNGKxAgAqYglSw9W2V2W3YSSEIwfeRIaugkockhoRraQA==,2017-09-14 21:13,Almira,Washington,2017-09-14 15:13
4a6edf2f-dca5-e611-80bb-00155d64ab22,i3haDP3k2VWz3T6qZ4q+sJBtxPpcvPHtaeA1cZsIkrYA6TFTtsdBbAun/hfEDaWcJPTtTITAOCyblFct3fegSw==,2017-09-14 21:18,Almo,Kentucky,2017-09-14 14:20
